CRN,CRASH_YEAR,TRAILER_PARTIAL_VIN,TRL_SEQ_NUM,TRL_VEH_REG_STATE,TRL_VEH_TAG_NUM,TRL_VEH_TYPE_CD,UNIT_NUM
2011000965,2010,,0,MO,63W6,7.0,2
2010115666,2010,,0,,,7.0,1
2010031745,2010,,0,NJ,T34G8H,7.0,2
2010034195,2010,,0,,,7.0,2
2010037211,2010,,0,PA,PT2393F,7.0,2
2010051530,2010,,0,PA,UNKNOWN,3.0,1
2010090670,2010,,0,OH,TPG5019,7.0,1
2010025054,2010,,0,IA,TC6174,7.0,1
2010110934,2010,,0,TX,Y23926,7.0,1
2011008379,2010,,0,,60798,7.0,1
2010044806,2010,,0,,,9.0,2
2010069199,2010,,0,,IVI,,1
2010112750,2010,,0,PA,PT2212R,6.0,2
2010037963,2010,,0,OK,5588FA,6.0,1
2010038762,2010,,0,,,7.0,2
2010058753,2010,,0,,,1.0,1
2010117956,2010,,0,,RE10730,7.0,2
2011001093,2010,,0,,153Y258,7.0,2
2010056556,2010,,0,PA,XV58924,3.0,1
2010091153,2010,,0,IL,296419ST,7.0,3
2010099721,2010,,0,OK,Z63GLBP,7.0,2
2010020468,2010,,0,ME,1160253,7.0,1
2010028159,2010,,0,,,1.0,2
2010040119,2010,,0,NJ,TGC38E,7.0,2
2010041293,2010,,0,PA,PT4822P,7.0,2
2010048887,2010,,0,WI,S5I943,6.0,1
2010088868,2010,,0,,,6.0,1
2010019342,2010,,0,NY,FRHT-999,6.0,1
2010058039,2010,,0,IN,P201483,7.0,1
2010058748,2010,,0,PA,88IQH,6.0,2
2010124589,2010,,0,ZF,UNK,7.0,1
2011046972,2010,,0,MI,A0785M,7.0,2
2010046482,2010,,0,PA,PT0376G,7.0,2
2010093747,2010,,0,TN,R851660,7.0,3
2010104639,2010,,0,PA,XFS1482,7.0,3
2010105722,2010,,0,PA,MG9899B,6.0,2
2010098511,2010,,0,ME,1633873,7.0,3
2010100910,2010,,0,,,7.0,2
2010088853,2010,,0,PA,4273Z,7.0,2
2010096129,2010,,0,NE,158986,7.0,1
2010113749,2010,,0,,,7.0,1
2010125296,2010,,0,NJ,THU34G,7.0,2
2011000944,2010,,0,IN,T46623I,8.0,2
2010037538,2010,,0,MI,C107222,7.0,2
2010077967,2010,,0,NJ,T39-V8R,7.0,2
2011001730,2010,,0,NJ,THKWAB,7.0,1
2010122576,2010,,0,,,7.0,2
2010060945,2010,,0,ME,1472547,7.0,1
2010107696,2010,,0,PA,XCC5516,7.0,1
2010069713,2010,,0,,XV95WX,7.0,2
2010122514,2010,,0,PA,T89G5C,7.0,1
2010005005,2010,,0,ME,B116780,7.0,1
2010019976,2010,,0,ME,1523470,7.0,1
2010063259,2010,,0,NJ,TGP40D,7.0,2
2010122366,2010,,0,,,8.0,1
2011023479,2010,,0,ZZ,UNKNOWN,7.0,2
2010033293,2010,,0,NJ,TCZ44K,7.0,1
2010067818,2010,,0,IL,364278ST,7.0,1
2011000764,2010,,0,,T808576,7.0,1
2010091156,2010,,0,,,9.0,2
2010104299,2010,,0,OK,3786GW,7.0,1
2010105103,2010,,0,,,9.0,1
2010106580,2010,,0,MN,4119STC,7.0,1
2010070364,2010,,0,ME,B208299,7.0,1
2010073722,2010,,0,NJ,TFT41E,7.0,2
2010125575,2010,,0,TN,T222026,6.0,2
2010069682,2010,,0,OK,2Y45GI,7.0,2
2010044307,2010,,0,TN,T595855,7.0,3
2010118029,2010,,0,,,1.0,3
2010019189,2010,,0,IL,285906ST,7.0,2
2010078919,2010,,0,PA,PT0896M,7.0,2
2010099721,2010,,0,PA,8UH2QP,7.0,1
2010040536,2010,,0,IL,8ZI9M9,7.0,3
2010094167,2010,,0,PA,1731505,7.0,2
2010048822,2010,,0,FL,CM041,1.0,2
2010118029,2010,,0,,,1.0,1
2010018034,2010,,0,,NI2V,7.0,2
2010105097,2010,,0,ZZ,HMC5996,2.0,2
2010085603,2010,,0,MT,T39594,7.0,1
2010086016,2010,,0,NJ,TFZ648,7.0,1
2010094125,2010,,0,,,6.0,2
2011001732,2010,,0,,6,,3
2010012022,2010,,0,TN,T951925,7.0,2
2010084190,2010,,0,PA,X00855,8.0,2
2010028339,2010,,0,,,7.0,2
2010017232,2010,,0,K,S046Y,7.0,1
2010037968,2010,,0,PA,PT3213P,6.0,1
2010084575,2010,,0,,,9.0,2
2010095378,2010,,0,PA,PT4871K,7.0,1
2011017701,2010,,0,ME,1592925,6.0,2
2010021876,2010,,0,,,8.0,4
2010048546,2010,,0,PA,M7IML,7.0,1
2010090810,2010,,0,PA,PT9584F,7.0,1
2010094723,2010,,0,ME,112719A,7.0,1
2010123495,2010,,0,ME,12TLR80755,7.0,2
2010032651,2010,,0,,,9.0,2
2010047853,2010,,0,ME,12TLR94211,7.0,1
2010054964,2010,,0,,,9.0,1
2010059195,2010,,0,PA,XT72972,6.0,2
2010094283,2010,,0,,,7.0,1
2010052419,2010,,0,,,8.0,2
2010060294,2010,,0,,WM1,7.0,1
2010083106,2010,,0,,XLL9LZ,6.0,3
2010113507,2010,,0,,,1.0,1
2010064668,2010,,0,TN,0Q77,7.0,1
2010068359,2010,,0,ZZ,999999999999,6.0,2
2010103304,2010,,0,OK,4631GH,6.0,1
2010110038,2010,,0,TN,T7783321,7.0,1
2010069629,2010,,0,,1294629,7.0,1
2010028366,2010,,0,,,9.0,1
2010052419,2010,,0,,G4X36Y6,8.0,1
2010111072,2010,,0,NJ,THP58X,7.0,2
2010026581,2010,,0,MO,872597,6.0,1
2010051282,2010,,0,IL,310042ST,6.0,1
2010087553,2010,,0,ME,1458285,7.0,1
2010099374,2010,,0,PA,XM39023,6.0,1
2010016783,2010,,0,ME,20158554,7.0,2
2010028115,2010,,0,TN,U5672S,7.0,1
2010035529,2010,,0,MO,PX6417,7.0,1
2010080453,2010,,0,PA,PT1976F,7.0,2
2010103949,2010,,0,,,7.0,2
2010121463,2010,,0,,,9.0,4
2010122416,2010,,0,PA,J76Y3IJ,3.0,2
2010016930,2010,,0,PA,ITEDB,6.0,2
2010026297,2010,,0,NJ,5707L,7.0,3
2010026593,2010,,0,PA,NONE,6.0,2
2010069247,2010,,0,PA,R6BHP,7.0,2
2010126973,2010,,0,NJ,TAS40M,7.0,1
2010031380,2010,,0,NJ,T79Z5J,7.0,1
2010039322,2010,,0,MN,I3I25I0,6.0,1
2010037967,2010,,0,OK,8470FE,6.0,1
2010067457,2010,,0,PA,XFB-1968,3.0,1
2010073722,2010,,0,DE,T4311,7.0,4
2010029609,2010,,0,PA,PT8203B,7.0,2
2010029736,2010,,0,WV,C42686,7.0,1
2010037966,2010,,0,ME,1570847,7.0,3
2010107052,2010,,0,OK,6991FH,7.0,1
2010118029,2010,,0,,,1.0,2
2010074835,2010,,0,,877I83,7.0,1
2010080448,2010,,0,ME,2812090,7.0,1
2010118446,2010,,0,,00N2,8.0,1
2010121531,2010,,0,IL,T172301,7.0,1
2010020466,2010,,0,NJ,T24F8B,7.0,1
2010047480,2010,,0,ZZ,99999,7.0,1
2010113790,2010,,0,,,7.0,2
2010042419,2010,,0,PA,PT7829M,7.0,1
2010064753,2010,,0,ME,I4553B2,7.0,2
2010126978,2010,,0,NJ,TEG30P,7.0,2
2010028703,2010,,0,PA,PT5707L,7.0,2
2011018104,2010,,0,ME,1663024,7.0,2
2010074545,2010,,0,,,9.0,1
2010109703,2010,,0,ME,2127837,6.0,2
2010021677,2010,,0,KS,0I8BTB,7.0,1
2010049269,2010,,0,ZG,6628317,7.0,2
2010054968,2010,,0,PA,PT5438L,7.0,1
2010093734,2010,,0,PA,PT5796R,7.0,2
2010033910,2010,,0,PA,XCV8243,3.0,1
2010040380,2010,,0,NJ,TGP63C,7.0,1
2010040548,2010,,0,,,6.0,3
2010052900,2010,,0,PA,PT66294,7.0,2
2010092705,2010,,0,OK,2060BT,6.0,2
2010099738,2010,,0,PA,0YZ783,8.0,2
2010032805,2010,,0,,,8.0,3
2010033573,2010,,0,ZZ,999999999999,7.0,1
2010062008,2010,,0,,XCZM68Q,7.0,1
2010074469,2010,,0,,,7.0,1
2010075879,2010,,0,GA,LE3424,6.0,1
2010077970,2010,,0,IA,TG0356,7.0,1
2010088924,2010,,0,,,7.0,1
2010048928,2010,,0,OH,7770HB,7.0,2
2010059661,2010,,0,,,1.0,2
2010102360,2010,,0,,,7.0,1
2010108299,2010,,0,ME,292139Z,7.0,2
2010110903,2010,,0,F,P,,2
2010115226,2010,,0,GA,TL7W469,7.0,1
2010049269,2010,,0,ME,1549314,7.0,3
2010081944,2010,,0,,NIA,1.0,1
2010090325,2010,,0,TN,T364461,6.0,1
2010102400,2010,,0,PA,XCN77M,3.0,1
2010104656,2010,,0,NJ,TDH92W,7.0,1
2010081789,2010,,0,,,9.0,1
2010098514,2010,,0,IN,P162165,6.0,2
2010029250,2010,,0,PA,GTC5026,1.0,3
2010062817,2010,,0,,,8.0,2
2010067064,2010,,0,,H2IO8,7.0,1
2010082549,2010,,0,ZZ,UNK,8.0,1
2010089573,2010,,0,OR,HU39957,7.0,1
2010110903,2010,,0,,W,,1
2010103949,2010,,0,,,7.0,1
2010106350,2010,,0,PA,PT4814P,6.0,2
2010122469,2010,,0,,010L,7.0,1
2010059635,2010,,0,,,1.0,2
2010070045,2010,,0,,PV5B9,3.0,1
2010077962,2010,,0,ID,TA8078,7.0,2
2010045494,2010,,0,ZZ,UNKNOWN,9.0,1
2010048781,2010,,0,,19863B,7.0,1
